,Unnamed: 0,X,period.name,date,player.load,position,player.name,player.load...min,period.number,win.or.loss,tot.fga,x3pt.fga,fta,tp,to,min,duration,game.or.practice,day,home.or.away,Injury,shoot_percentage
13587,13588,13588,Court Warm Up,2016/1/16,46.61,G,Player4,5.14374,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13588,13589,13589,Court Warm Up,2016/1/16,52.91,F,Player5,5.83899,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13589,13590,13590,Court Warm Up,2016/1/16,48.17,C,Player6,5.3159,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13590,13591,13591,Court Warm Up,2016/1/16,63.48,G,Player7,7.00546,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13591,13592,13592,Court Warm Up,2016/1/16,57.05,C,Player8,6.29587,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13592,13593,13593,Court Warm Up,2016/1/16,43.92,F,Player9,4.84688,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13593,13594,13594,Court Warm Up,2016/1/16,60.63,G,Player10,6.69095,2,0,0,0,0,0,0,0,543,1,7,0,0,0
13594,13595,13595,Coaches Warm Up,2016/1/16,87.81,F,Player1,5.2799,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13595,13596,13596,Coaches Warm Up,2016/1/16,109.24,G,Player2,6.56846,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13596,13597,13597,Coaches Warm Up,2016/1/16,88.78,F,Player3,5.33822,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13597,13598,13598,Coaches Warm Up,2016/1/16,73.93,G,Player4,4.44531,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13598,13599,13599,Coaches Warm Up,2016/1/16,86.06,F,Player5,5.17467,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13599,13600,13600,Coaches Warm Up,2016/1/16,70.37,C,Player6,4.23126,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13600,13601,13601,Coaches Warm Up,2016/1/16,106.59,G,Player7,6.40912,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13601,13602,13602,Coaches Warm Up,2016/1/16,92.71,C,Player8,5.57453,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13602,13603,13603,Coaches Warm Up,2016/1/16,84.07,F,Player9,5.05502,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13603,13604,13604,Coaches Warm Up,2016/1/16,92.79,G,Player10,5.57934,3,0,0,0,0,0,0,0,997,1,7,0,0,0
13604,13605,13605,Layup Lines,2016/1/16,67.57,F,Player1,5.86902,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13605,13606,13606,Layup Lines,2016/1/16,62.4,G,Player2,5.41996,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13606,13607,13607,Layup Lines,2016/1/16,62.44,F,Player3,5.42343,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13607,13608,13608,Layup Lines,2016/1/16,66.81,G,Player4,5.80301,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13608,13609,13609,Layup Lines,2016/1/16,67.48,F,Player5,5.8612,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13609,13610,13610,Layup Lines,2016/1/16,69.82,C,Player6,6.06445,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13610,13611,13611,Layup Lines,2016/1/16,69.86,G,Player7,6.06792,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13611,13612,13612,Layup Lines,2016/1/16,82.51,C,Player8,7.16668,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13612,13613,13613,Layup Lines,2016/1/16,64.24,F,Player9,5.57978,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13613,13614,13614,Layup Lines,2016/1/16,59.47,G,Player10,5.16547,4,0,0,0,0,0,0,0,690,1,7,0,0,0
13614,13615,13615,Pre Game Layup Lines,2016/1/16,27.33,F,Player1,5.29959,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13615,13616,13616,Pre Game Layup Lines,2016/1/16,31.39,G,Player2,6.08687,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13616,13617,13617,Pre Game Layup Lines,2016/1/16,32.66,F,Player3,6.33314,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13617,13618,13618,Pre Game Layup Lines,2016/1/16,29.15,G,Player4,5.65251,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13618,13619,13619,Pre Game Layup Lines,2016/1/16,25.01,F,Player5,4.84972,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13619,13620,13620,Pre Game Layup Lines,2016/1/16,30.56,C,Player6,5.92593,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13620,13621,13621,Pre Game Layup Lines,2016/1/16,30.35,G,Player7,5.8852,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13621,13622,13622,Pre Game Layup Lines,2016/1/16,33.13,C,Player8,6.42428,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13622,13623,13623,Pre Game Layup Lines,2016/1/16,31.9,F,Player9,6.18577,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13623,13624,13624,Pre Game Layup Lines,2016/1/16,23.81,G,Player10,4.61703,5,0,0,0,0,0,0,0,309,1,7,0,0,0
13624,13625,13625,1st 4 Minutes,2016/1/16,0.07,F,Player1,0.9417,6,0,0,0,0,0,0,0,4,1,7,0,0,0
13625,13626,13626,1st 4 Minutes,2016/1/16,65.6,G,Player2,7.98717,6,0,0,0,0,0,0,0,492,1,7,0,0,0
13626,13627,13627,1st 4 Minutes,2016/1/16,69.76,F,Player3,8.49368,6,0,0,0,0,0,0,0,492,1,7,0,0,0
13627,13628,13628,1st 4 Minutes,2016/1/16,0.35,G,Player4,4.70852,6,0,0,0,0,0,0,0,4,1,7,0,0,0
13628,13629,13629,1st 4 Minutes,2016/1/16,70.86,F,Player5,8.62761,6,0,0,0,0,0,0,0,492,1,7,0,0,0
13629,13630,13630,1st 4 Minutes,2016/1/16,69.19,C,Player6,8.42428,6,0,0,0,0,0,0,0,492,1,7,0,0,0
13630,13631,13631,1st 4 Minutes,2016/1/16,70.9,G,Player7,8.63248,6,0,0,0,0,0,0,0,492,1,7,0,0,0
13631,13632,13632,1st 4 Minutes,2016/1/16,0.21,C,Player8,2.82511,6,0,0,0,0,0,0,0,4,1,7,0,0,0
13632,13633,13633,1st 4 Minutes,2016/1/16,0.06,F,Player9,0.80717,6,0,0,0,0,0,0,0,4,1,7,0,0,0
13633,13634,13634,1st 4 Minutes,2016/1/16,0.61,G,Player10,8.20628,6,0,0,0,0,0,0,0,4,1,7,0,0,0
13634,13635,13635,2nd 4 Minutes,2016/1/16,0.14,F,Player1,2.33333,7,0,0,0,0,0,0,0,3,1,7,0,0,0
13635,13636,13636,2nd 4 Minutes,2016/1/16,56.03,G,Player2,10.49808,7,0,0,0,0,0,0,0,320,1,7,0,0,0
13636,13637,13637,2nd 4 Minutes,2016/1/16,64.49,F,Player3,10.90832,7,0,0,0,0,0,0,0,354,1,7,0,0,0
13637,13638,13638,2nd 4 Minutes,2016/1/16,0.14,G,Player4,2.33333,7,0,0,0,0,0,0,0,3,1,7,0,0,0
13638,13639,13639,2nd 4 Minutes,2016/1/16,55.62,F,Player5,10.42126,7,0,0,0,0,0,0,0,320,1,7,0,0,0
13639,13640,13640,2nd 4 Minutes,2016/1/16,28.97,C,Player6,8.81977,7,0,0,0,0,0,0,0,197,1,7,0,0,0
13640,13641,13641,2nd 4 Minutes,2016/1/16,7.81,G,Player7,8.26893,7,0,0,0,0,0,0,0,56,1,7,0,0,0
13641,13642,13642,2nd 4 Minutes,2016/1/16,40.36,C,Player8,13.76926,7,0,0,0,0,0,0,0,175,1,7,0,0,0
13642,13643,13643,2nd 4 Minutes,2016/1/16,8.05,F,Player9,9.16161,7,0,0,0,0,0,0,0,52,1,7,0,0,0
13643,13644,13644,2nd 4 Minutes,2016/1/16,53.89,G,Player10,9.21801,7,0,0,0,0,0,0,0,350,1,7,0,0,0
13644,13645,13645,3rd 4 Minutes,2016/1/16,0.04,F,Player1,0.63158,8,0,0,0,0,0,0,0,3,1,7,0,0,0
13645,13646,13646,3rd 4 Minutes,2016/1/16,9.95,G,Player2,8.63091,8,0,0,0,0,0,0,0,69,1,7,0,0,0
13646,13647,13647,3rd 4 Minutes,2016/1/16,49.82,F,Player3,8.46991,8,0,0,0,0,0,0,0,352,1,7,0,0,0
13647,13648,13648,3rd 4 Minutes,2016/1/16,20.43,G,Player4,11.42937,8,0,0,0,0,0,0,0,107,1,7,0,0,0
13648,13649,13649,3rd 4 Minutes,2016/1/16,62.92,F,Player5,9.45952,8,0,0,0,0,0,0,0,399,1,7,0,0,0
13649,13650,13650,3rd 4 Minutes,2016/1/16,53.49,C,Player6,8.47613,8,0,0,0,0,0,0,0,378,1,7,0,0,0
13650,13651,13651,3rd 4 Minutes,2016/1/16,76.03,G,Player7,9.46255,8,0,0,0,0,0,0,0,482,1,7,0,0,0
13651,13652,13652,3rd 4 Minutes,2016/1/16,0.09,C,Player8,1.42105,8,0,0,0,0,0,0,0,3,1,7,0,0,0
13652,13653,13653,3rd 4 Minutes,2016/1/16,21.5,F,Player9,8.56574,8,0,0,0,0,0,0,0,150,1,7,0,0,0
13653,13654,13654,3rd 4 Minutes,2016/1/16,60.89,G,Player10,7.57825,8,0,0,0,0,0,0,0,482,1,7,0,0,0
13654,13655,13655,4th 4 Minutes,2016/1/16,0.13,F,Player1,2.11957,9,0,0,0,0,0,0,0,3,1,7,0,0,0
13655,13656,13656,4th 4 Minutes,2016/1/16,73.93,G,Player2,10.07564,9,0,0,0,0,0,0,0,440,1,7,0,0,0
13656,13657,13657,4th 4 Minutes,2016/1/16,17.16,F,Player3,8.53378,9,0,0,0,0,0,0,0,120,1,7,0,0,0
13657,13658,13658,4th 4 Minutes,2016/1/16,40.82,G,Player4,11.16775,9,0,0,0,0,0,0,0,219,1,7,0,0,0
13658,13659,13659,4th 4 Minutes,2016/1/16,75.34,F,Player5,9.49106,9,0,0,0,0,0,0,0,476,1,7,0,0,0
13659,13660,13660,4th 4 Minutes,2016/1/16,40.64,C,Player6,9.16795,9,0,0,0,0,0,0,0,265,1,7,0,0,0
13660,13661,13661,4th 4 Minutes,2016/1/16,75.02,G,Player7,9.45074,9,0,0,0,0,0,0,0,476,1,7,0,0,0
13661,13662,13662,4th 4 Minutes,2016/1/16,0.13,C,Player8,2.11957,9,0,0,0,0,0,0,0,3,1,7,0,0,0
13662,13663,13663,4th 4 Minutes,2016/1/16,0.12,F,Player9,1.95652,9,0,0,0,0,0,0,0,3,1,7,0,0,0
13663,13664,13664,4th 4 Minutes,2016/1/16,55.1,G,Player10,7.9703,9,0,0,0,0,0,0,0,414,1,7,0,0,0
13664,13665,13665,5th 4 Minutes,2016/1/16,0.14,F,Player1,2.49258,10,0,0,0,0,0,0,0,3,1,7,0,0,0
13665,13666,13666,5th 4 Minutes,2016/1/16,14.08,G,Player2,4.60884,10,0,0,0,0,0,0,0,183,1,7,0,0,0
13666,13667,13667,5th 4 Minutes,2016/1/16,0.17,F,Player3,3.02671,10,0,0,0,0,0,0,0,3,1,7,0,0,0
13667,13668,13668,5th 4 Minutes,2016/1/16,57.79,G,Player4,9.04996,10,0,0,0,0,0,0,0,383,1,7,0,0,0
13668,13669,13669,5th 4 Minutes,2016/1/16,57.52,F,Player5,9.00767,10,0,0,0,0,0,0,0,383,1,7,0,0,0
13669,13670,13670,5th 4 Minutes,2016/1/16,0.08,C,Player6,1.42433,10,0,0,0,0,0,0,0,3,1,7,0,0,0
13670,13671,13671,5th 4 Minutes,2016/1/16,53.13,G,Player7,8.3202,10,0,0,0,0,0,0,0,383,1,7,0,0,0
13671,13672,13672,5th 4 Minutes,2016/1/16,0.08,C,Player8,1.42433,10,0,0,0,0,0,0,0,3,1,7,0,0,0
13672,13673,13673,5th 4 Minutes,2016/1/16,40.23,F,Player9,8.52993,10,0,0,0,0,0,0,0,282,1,7,0,0,0
13673,13674,13674,5th 4 Minutes,2016/1/16,52,G,Player10,8.14324,10,0,0,0,0,0,0,0,383,1,7,0,0,0
13674,13675,13675,Halftime Warm Up,2016/1/16,26.9,F,Player1,5.50816,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13675,13676,13676,Halftime Warm Up,2016/1/16,22.02,G,Player2,4.50891,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13676,13677,13677,Halftime Warm Up,2016/1/16,23.7,F,Player3,4.85291,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13677,13678,13678,Halftime Warm Up,2016/1/16,25.93,G,Player4,5.30954,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13678,13679,13679,Halftime Warm Up,2016/1/16,24.6,F,Player5,5.0372,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13679,13680,13680,Halftime Warm Up,2016/1/16,27.19,C,Player6,5.56754,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13680,13681,13681,Halftime Warm Up,2016/1/16,23.24,G,Player7,4.75872,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13681,13682,13682,Halftime Warm Up,2016/1/16,33.93,C,Player8,6.94765,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13682,13683,13683,Halftime Warm Up,2016/1/16,19.92,F,Player9,4.0789,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13683,13684,13684,Halftime Warm Up,2016/1/16,21.06,G,Player10,4.31233,11,0,0,0,0,0,0,0,293,1,7,0,0,0
13684,13685,13685,2nd 1st 4 Minutes,2016/1/16,0.07,F,Player1,0.44025,12,0,0,0,0,0,0,0,9,1,7,0,0,0
13685,13686,13686,2nd 1st 4 Minutes,2016/1/16,59.68,G,Player2,7.35897,12,0,0,0,0,0,0,0,486,1,7,0,0,0
13686,13687,13687,2nd 1st 4 Minutes,2016/1/16,31.74,F,Player3,6.94606,12,0,0,0,0,0,0,0,274,1,7,0,0,0
13687,13688,13688,2nd 1st 4 Minutes,2016/1/16,0.03,G,Player4,0.40632,12,0,0,0,0,0,0,0,4,1,7,0,0,0
13688,13689,13689,2nd 1st 4 Minutes,2016/1/16,79.09,F,Player5,8.3085,12,0,0,0,0,0,0,0,571,1,7,0,0,0
13689,13690,13690,2nd 1st 4 Minutes,2016/1/16,77.74001,C,Player6,8.16668,12,0,0,0,0,0,0,0,571,1,7,0,0,0
13690,13691,13691,2nd 1st 4 Minutes,2016/1/16,87.66,G,Player7,9.20879,12,0,0,0,0,0,0,0,571,1,7,0,0,0
13691,13692,13692,2nd 1st 4 Minutes,2016/1/16,0.06,C,Player8,0.81264,12,0,0,0,0,0,0,0,4,1,7,0,0,0
13692,13693,13693,2nd 1st 4 Minutes,2016/1/16,10.68,F,Player9,6.89922,12,0,0,0,0,0,0,0,92,1,7,0,0,0
13693,13694,13694,2nd 1st 4 Minutes,2016/1/16,41.51,G,Player10,8.26316,12,0,0,0,0,0,0,0,301,1,7,0,0,0
13694,13695,13695,2nd 2nd 4 Minutes,2016/1/16,0.03,F,Player1,0.55046,13,0,0,0,0,0,0,0,3,1,7,0,0,0
13695,13696,13696,2nd 2nd 4 Minutes,2016/1/16,41.18,G,Player2,7.14476,13,0,0,0,0,0,0,0,345,1,7,0,0,0
13696,13697,13697,2nd 2nd 4 Minutes,2016/1/16,14.07,F,Player3,6.09003,13,0,0,0,0,0,0,0,138,1,7,0,0,0
13697,13698,13698,2nd 2nd 4 Minutes,2016/1/16,51.42,G,Player4,8.28976,13,0,0,0,0,0,0,0,372,1,7,0,0,0
13698,13699,13699,2nd 2nd 4 Minutes,2016/1/16,43.02,F,Player5,8.93303,13,0,0,0,0,0,0,0,288,1,7,0,0,0
13699,13700,13700,2nd 2nd 4 Minutes,2016/1/16,57.82,C,Player6,8.96087,13,0,0,0,0,0,0,0,387,1,7,0,0,0
13700,13701,13701,2nd 2nd 4 Minutes,2016/1/16,45.87,G,Player7,11.09221,13,0,0,0,0,0,0,0,248,1,7,0,0,0
13701,13702,13702,2nd 2nd 4 Minutes,2016/1/16,0.07,C,Player8,1.2844,13,0,0,0,0,0,0,0,3,1,7,0,0,0
13702,13703,13703,2nd 2nd 4 Minutes,2016/1/16,66.59,F,Player9,7.61304,13,0,0,0,0,0,0,0,524,1,7,0,0,0
13703,13704,13704,2nd 2nd 4 Minutes,2016/1/16,53.16,G,Player10,8.23867,13,0,0,0,0,0,0,0,387,1,7,0,0,0
13704,13705,13705,2nd 3rd 4 Minutes,2016/1/16,0.13,F,Player1,2.29412,14,0,0,0,0,0,0,0,3,1,7,0,0,0
13705,13706,13706,2nd 3rd 4 Minutes,2016/1/16,0.13,G,Player2,2.29412,14,0,0,0,0,0,0,0,3,1,7,0,0,0
13706,13707,13707,2nd 3rd 4 Minutes,2016/1/16,70.94,F,Player3,7.80862,14,0,0,0,0,0,0,0,545,1,7,0,0,0
13707,13708,13708,2nd 3rd 4 Minutes,2016/1/16,76.32,G,Player4,8.22074,14,0,0,0,0,0,0,0,557,1,7,0,0,0
13708,13709,13709,2nd 3rd 4 Minutes,2016/1/16,68.86,F,Player5,7.41719,14,0,0,0,0,0,0,0,557,1,7,0,0,0
13709,13710,13710,2nd 3rd 4 Minutes,2016/1/16,0.1,C,Player6,1.76471,14,0,0,0,0,0,0,0,3,1,7,0,0,0
13710,13711,13711,2nd 3rd 4 Minutes,2016/1/16,0.51,G,Player7,9,14,0,0,0,0,0,0,0,3,1,7,0,0,0
13711,13712,13712,2nd 3rd 4 Minutes,2016/1/16,0.17,C,Player8,3,14,0,0,0,0,0,0,0,3,1,7,0,0,0
13712,13713,13713,2nd 3rd 4 Minutes,2016/1/16,68.8,F,Player9,7.46056,14,0,0,0,0,0,0,0,553,1,7,0,0,0
13713,13714,13714,2nd 3rd 4 Minutes,2016/1/16,71.51,G,Player10,7.70264,14,0,0,0,0,0,0,0,557,1,7,0,0,0
13714,13715,13715,2nd 4th 4 Minutes,2016/1/16,0.03,F,Player1,0.62284,15,0,0,0,0,0,0,0,2,1,7,0,0,0
13715,13716,13716,2nd 4th 4 Minutes,2016/1/16,15.8,G,Player2,10.7605,15,0,0,0,0,0,0,0,88,1,7,0,0,0
13716,13717,13717,2nd 4th 4 Minutes,2016/1/16,0.09,F,Player3,0.33478,15,0,0,0,0,0,0,0,16,1,7,0,0,0
13717,13718,13718,2nd 4th 4 Minutes,2016/1/16,54.93,G,Player4,9.39108,15,0,0,0,0,0,0,0,350,1,7,0,0,0
13718,13719,13719,2nd 4th 4 Minutes,2016/1/16,57.17,F,Player5,9.77404,15,0,0,0,0,0,0,0,350,1,7,0,0,0
13719,13720,13720,2nd 4th 4 Minutes,2016/1/16,53.7,C,Player6,9.38756,15,0,0,0,0,0,0,0,343,1,7,0,0,0
13720,13721,13721,2nd 4th 4 Minutes,2016/1/16,0.05,G,Player7,1.03806,15,0,0,0,0,0,0,0,2,1,7,0,0,0
13721,13722,13722,2nd 4th 4 Minutes,2016/1/16,0.08,C,Player8,1.6609,15,0,0,0,0,0,0,0,2,1,7,0,0,0
13722,13723,13723,2nd 4th 4 Minutes,2016/1/16,53.27,F,Player9,9.10728,15,0,0,0,0,0,0,0,350,1,7,0,0,0
13723,13724,13724,2nd 4th 4 Minutes,2016/1/16,34.99,G,Player10,7.9002,15,0,0,0,0,0,0,0,265,1,7,0,0,0
13724,13725,13725,2nd 5th 4 Minutes,2016/1/16,0.01,F,Player1,0.14286,16,0,0,0,0,0,0,0,4,1,7,0,0,0
13725,13726,13726,2nd 5th 4 Minutes,2016/1/16,37.86,G,Player2,5.79061,16,0,0,0,0,0,0,0,392,1,7,0,0,0
13726,13727,13727,2nd 5th 4 Minutes,2016/1/16,62.86,F,Player3,6.83286,16,0,0,0,0,0,0,0,551,1,7,0,0,0
13727,13728,13728,2nd 5th 4 Minutes,2016/1/16,77.93,G,Player4,8.31106,16,0,0,0,0,0,0,0,562,1,7,0,0,0
13728,13729,13729,2nd 5th 4 Minutes,2016/1/16,64.33,F,Player5,6.86065,16,0,0,0,0,0,0,0,562,1,7,0,0,0
13729,13730,13730,2nd 5th 4 Minutes,2016/1/16,0.14,C,Player6,0.5668,16,0,0,0,0,0,0,0,14,1,7,0,0,0
13730,13731,13731,2nd 5th 4 Minutes,2016/1/16,0.01,G,Player7,0.14286,16,0,0,0,0,0,0,0,4,1,7,0,0,0
13731,13732,13732,2nd 5th 4 Minutes,2016/1/16,0.02,C,Player8,0.28571,16,0,0,0,0,0,0,0,4,1,7,0,0,0
13732,13733,13733,2nd 5th 4 Minutes,2016/1/16,66.3,F,Player9,7.07074,16,0,0,0,0,0,0,0,562,1,7,0,0,0
13733,13734,13734,2nd 5th 4 Minutes,2016/1/16,16.32,G,Player10,5.61114,16,0,0,0,0,0,0,0,174,1,7,0,0,0
14140,14141,14141,Session,2020/1/16,487.55001,F,Player1,5.9856,0,0,2,2,1,3,0,9,4887,1,4,0,0,0.25
14141,14142,14142,Session,2020/1/16,566.73999,G,Player2,6.17445,0,0,1,0,0,0,1,13,5507,1,4,0,0,0
14142,14143,14143,Session,2020/1/16,449.66999,F,Player3,5.45238,0,0,2,1,0,0,1,7,4948,1,4,0,0,0
14143,14144,14144,Session,2020/1/16,463.53,G,Player4,5.08117,0,0,1,1,0,0,1,12,5473,1,4,0,0,0
14144,14145,14145,Session,2020/1/16,844.69001,F,Player5,6.55512,0,0,12,3,0,11,4,33,7731,1,4,0,0,0.333333333
14145,14146,14146,Session,2020/1/16,625.44001,C,Player6,5.70505,0,0,3,0,6,7,1,21,6577,1,4,0,0,0.388888889
14146,14147,14147,Session,2020/1/16,951.02002,G,Player7,7.6593,0,0,10,3,2,10,4,31,7449,1,4,0,0,0.303030303
14147,14148,14148,Session,2020/1/16,1,C,Player8,0.04921,0,0,0,0,0,0,1,13,1219,1,4,0,0,0
14148,14149,14149,Session,2020/1/16,783.72,F,Player9,6.6089,0,0,1,1,4,6,2,27,7115,1,4,0,0,0.461538462
14149,14150,14150,Session,2020/1/16,866.75,G,Player10,6.76145,0,0,10,5,2,19,0,34,7691,1,4,0,0,0.487179487
14150,14151,14151,Pregame Shooting,2020/1/16,57.23,F,Player1,2.81609,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14151,14152,14152,Pregame Shooting,2020/1/16,40.08,G,Player2,1.9722,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14152,14153,14153,Pregame Shooting,2020/1/16,57.96,F,Player3,2.85201,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14153,14154,14154,Pregame Shooting,2020/1/16,41.14,G,Player4,2.02436,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14154,14155,14155,Pregame Shooting,2020/1/16,59.22,F,Player5,2.91401,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14155,14156,14156,Pregame Shooting,2020/1/16,36.48,C,Player6,1.79505,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14156,14157,14157,Pregame Shooting,2020/1/16,61.7,G,Player7,3.03604,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14157,14158,14158,Pregame Shooting,2020/1/16,1,C,Player8,0.04921,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14158,14159,14159,Pregame Shooting,2020/1/16,67.81,F,Player9,3.3367,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14159,14160,14160,Pregame Shooting,2020/1/16,47.09,G,Player10,2.31714,1,0,0,0,0,0,0,0,1219,1,4,0,0,0
14160,14161,14161,Court Warm Up,2020/1/16,73.74,F,Player1,6.1708,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14161,14162,14162,Court Warm Up,2020/1/16,65.57,G,Player2,5.48711,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14162,14163,14163,Court Warm Up,2020/1/16,67.61,F,Player3,5.65782,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14163,14164,14164,Court Warm Up,2020/1/16,55.95,G,Player4,4.68207,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14164,14165,14165,Court Warm Up,2020/1/16,71.48,F,Player5,5.98167,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14165,14166,14166,Court Warm Up,2020/1/16,58.07,C,Player6,4.85948,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14166,14167,14167,Court Warm Up,2020/1/16,67.98,G,Player7,5.68878,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14167,14168,14168,Court Warm Up,2020/1/16,64.62,F,Player9,5.40761,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14168,14169,14169,Court Warm Up,2020/1/16,68.25,G,Player10,5.71138,2,0,0,0,0,0,0,0,716,1,4,0,0,0
14169,14170,14170,Coaches Warm Up,2020/1/16,90.55,F,Player1,5.52915,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14170,14171,14171,Coaches Warm Up,2020/1/16,104.93,G,Player2,6.40722,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14171,14172,14172,Coaches Warm Up,2020/1/16,95.2,F,Player3,5.81309,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14172,14173,14173,Coaches Warm Up,2020/1/16,77.29,G,Player4,4.71947,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14173,14174,14174,Coaches Warm Up,2020/1/16,79.52,F,Player5,4.85564,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14174,14175,14175,Coaches Warm Up,2020/1/16,77.35,C,Player6,4.72314,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14175,14176,14176,Coaches Warm Up,2020/1/16,98.43,G,Player7,6.01032,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14176,14177,14177,Coaches Warm Up,2020/1/16,94.76,F,Player9,5.78622,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14177,14178,14178,Coaches Warm Up,2020/1/16,90.84,G,Player10,5.54697,3,0,0,0,0,0,0,0,982,1,4,0,0,0
14178,14179,14179,Layup Lines,2020/1/16,62.95,F,Player1,6.00076,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14179,14180,14180,Layup Lines,2020/1/16,64.31,G,Player2,6.13041,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14180,14181,14181,Layup Lines,2020/1/16,55.34,F,Player3,5.27533,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14181,14182,14182,Layup Lines,2020/1/16,52.64,G,Player4,5.01795,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14182,14183,14183,Layup Lines,2020/1/16,53.67,F,Player5,5.11614,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14183,14184,14184,Layup Lines,2020/1/16,50.96,C,Player6,4.85781,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14184,14185,14185,Layup Lines,2020/1/16,64.08,G,Player7,6.10848,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14185,14186,14186,Layup Lines,2020/1/16,65.65,F,Player9,6.25814,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14186,14187,14187,Layup Lines,2020/1/16,57.34,G,Player10,5.46598,4,0,0,0,0,0,0,0,629,1,4,0,0,0
14187,14188,14188,Pregame Layup Lines,2020/1/16,25.53,F,Player1,5.66536,5,0,0,0,0,0,0,0,270,1,4,0,0,0
14188,14189,14189,Pregame Layup Lines,2020/1/16,23.28,G,Player2,5.16606,5,0,0,0,0,0,0,0,270,1,4,0,0,0
14189,14190,14190,Pregame Layup Lines,2020/1/16,21.03,F,Player3,4.66677,5,0,0,0,0,0,0,0,270,1,4,0,0,0
14190,14191,14191,Pregame Layup Lines,2020/1/16,23.59,G,Player4,5.23485,5,0,0,0,0,0,0,0,270,1,4,0,0,0
14191,14192,14192,Pregame Layup Lines,2020/1/16,18.34,F,Player5,4.06983,5,0,0,0,0,0,0,0,270,1,4,0,0,0
